Time,Temp,PWM
1084,141.6999969,11.75473895
1085,141.6999969,11.37783868
1086,141.6000061,11.67751943
1087,141.6000061,11.39856167
1088,141.5,11.76705818
1089,141.5,11.53636687
1090,141.3999939,11.93882212
1091,141.3999939,11.73207413
1092,141.3999939,11.60216005
1093,141.3000031,12.07524776
1094,141.3000031,11.91819148
1095,141.3000031,11.82323377
1096,141.3000031,11.77174508
1097,141.3000031,11.75068469
1098,141.3000031,11.75092411
1099,141.3000031,11.76607341
1100,141.3000031,11.79165961
1101,141.3999939,11.27533359
1102,141.3999939,11.43191426
1103,141.3999939,11.55633024
1104,141.3999939,11.65823094
1105,141.5,11.19506906
1106,141.5,11.38876921
1107,141.5,11.53899661
1108,141.5,11.65879309
1109,141.6000061,11.20798604
1110,141.6000061,11.41016236
1111,141.6000061,11.56615087
1112,141.6999969,11.14058984
1113,141.6999969,11.3601894
1114,141.8000031,10.97890011
1115,141.8000031,11.22939446
1116,141.8000031,11.41886118
1117,141.8999939,11.0163905
1118,141.8999939,11.2518089
1119,142,10.8812484
1120,142,11.1389085
1121,142.1000061,10.78374497
1122,142.1000061,11.05201073
1123,142.1999969,10.70418277
1124,142.1999969,10.97733446
1125,142.3000031,10.63267064
1126,142.3000031,10.9079418
1127,142.3999939,10.56467321
1128,142.3999939,10.84067205
1129,142.3999939,11.04695872
1130,142.5,10.65514499
1131,142.5,10.8970668
1132,142.6000061,10.53002546
1133,142.6000061,10.78911574
1134,142.6999969,10.43400392
1135,142.6999969,10.70119589
1136,142.8000031,10.35149925
1137,142.8000031,10.62238642
1138,142.8999939,10.27518802
1139,142.8999939,10.54757498
1140,142.8999939,10.75047231
1141,143,10.35542502
1142,143,10.59422233
1143,143,10.7734347
1144,143.1000061,10.36163572
1145,143.1000061,10.58853464
1146,143.1000061,10.75924591
1147,143.1000061,10.89062582
1148,143.1999969,10.44525574
1149,143.1999969,10.6484059
1150,143.3000031,10.25301898
1151,143.3000031,10.49106193
1152,143.3000031,10.66922962
1153,143.3999939,10.25626658
1154,143.3999939,10.48175726
1155,143.3999939,10.65096619
1156,143.5,10.231476
1157,143.5,10.45230226
1158,143.6000061,10.068772
1159,143.6000061,10.314598
1160,143.6999969,9.948479147
1161,143.6999969,10.20624416
1162,143.6999969,10.39752849
1163,143.6999969,10.54227634
1164,143.8000031,10.10514679
1165,143.8000031,10.31310889
1166,143.8000031,10.46935896
1167,143.8000031,10.58941063
1168,143.8000031,10.6841234
1169,143.8999939,10.21188089
1170,143.8999939,10.39501494
1171,143.8999939,10.53371319
1172,143.8999939,10.6413064
1173,144,10.17782419
1174,144,10.36699502
1175,144.1000061,9.960444936
1176,144.1000061,10.18929604
1177,144.1000061,10.35965181
1178,144.1999969,9.939842783
1179,144.1999969,10.15916365
1180,144.3000031,9.773374193
1181,144.3000031,10.01641333
1182,144.3999939,9.647138265
1183,144.3999939,9.901488502
1184,144.3999939,10.08917707
1185,144.5,9.680900606
1186,144.5,9.907854439
1187,144.5,10.07619331
1188,144.6000061,9.654199844
1189,144.6000061,9.871379562
1190,144.6000061,10.03270434
1191,144.6000061,10.15493066
1192,144.6000061,10.24978807
1193,144.6999969,9.776269165
1194,144.6999969,9.957132104
1195,144.6999969,10.09286295
1196,144.6999969,10.19700133
1197,144.6999969,10.27902499
1198,144.8000031,9.796266465
1199,144.8000031,9.970566243
1200,144.8000031,83.57238089
1201,144.8000031,83.96001635
1202,144.8000031,84.32641748
1203,144.8999939,84.12873652
1204,145,84.03914148
1205,145.1000061,84.02511116
1206,145.3999939,82.96536781
1207,145.6999969,82.17942369
1208,146.1999969,80.48617929
1209,146.8000031,78.61413733
1210,147.5,76.56996198
1211,148.1999969,74.9072872
1212,148.8999939,73.51045741
1213,149.8000031,71.19990995
1214,150.6000061,69.80406448
1215,151.8999939,65.79759867
1216,152.8000031,64.67456655
1217,153.8000031,63.00629577
1218,154.8999939,60.90861724
1219,156,59.01157461
1220,157.5,55.05611979
1221,158.6000061,53.86718436
1222,159.8000031,52.05074908
1223,161,50.29619686
1224,162.1000061,49.1321144
1225,163.3000031,47.32704909
1226,164.8000031,43.92660691
1227,166,42.56439141
1228,167.1999969,41.11711642
1229,168.3000031,40.15745141
1230,169.3999939,39.03410357
1231,170.5,37.79412293
1232,172,34.273642
1233,173.1000061,33.36421879
1234,174.1000061,32.81699249
1235,175.1999969,31.46908778
1236,176.1999969,30.61123139
1237,177.1999969,29.59148741
1238,178.3999939,27.35818016
1239,179.3999939,26.37830765
1240,180.3000031,25.81685995
1241,181.1999969,25.04364419
1242,182.1000061,24.12048038
1243,183.1999969,21.99244374
1244,184,21.67323866
1245,184.8000031,21.1091631
1246,185.5,20.92160246
1247,186.1999969,20.49312066
1248,187,19.34548676
1249,187.8999939,17.64712687
1250,188.5,17.71264633
1251,189.1999969,16.95295513
1252,189.8000031,16.66682848
1253,190.3000031,16.75726627
1254,191.1000061,14.95934018
1255,191.6000061,14.99575527
1256,192,15.35489832
1257,192.5,14.88668409
1258,192.8999939,14.8910368
1259,193.3000031,14.72213757
1260,193.8999939,13.33291384
1261,194.1999969,13.74256648
1262,194.6000061,13.35193919
1263,194.8999939,13.45308895
1264,195.1999969,13.3945293
1265,195.6000061,12.67443136
1266,195.8999939,12.54322964
1267,196.1000061,12.86951998
1268,196.3000031,13.01267154
1269,196.6000061,12.47790291
1270,196.8000031,12.52065156
1271,197,12.46404173
1272,197.1999969,12.33753658
1273,197.3000031,12.71097835
1274,197.5,12.38179332
1275,197.6000061,12.61284256
1276,197.8000031,12.18346614
1277,197.8999939,12.3439486
1278,198,12.41380012
1279,198.1000061,12.42011455
1280,198.1999969,12.38186461
1281,198.3000031,12.31208683
1282,198.3999939,12.22022795
1283,198.3999939,12.66188138
1284,198.5,12.42449217
1285,198.5,12.76417895
1286,198.6000061,12.45524088
1287,198.6000061,12.74467123
1288,198.6000061,12.94968332
1289,198.6000061,13.09560262
1290,198.6000061,13.20015696
1291,198.6000061,13.27575584
1292,198.6000061,13.3310859
1293,198.6000061,13.37222777
1294,198.6000061,13.40343793
1295,198.6000061,13.42769587
1296,198.6000061,13.44708727
1297,198.6000061,13.46307209
1298,198.5,14.02597417
1299,198.5,13.91931251
1300,198.5,13.8472324
1301,198.5,13.79935938
1302,198.5,13.76843131
1303,198.3999939,14.29866659
1304,198.3999939,14.16931038
1305,198.3999939,14.0815163
1306,198.3000031,14.57203377
1307,198.3000031,14.41512407
1308,198.3000031,14.30821474
1309,198.3000031,14.23630566
1310,198.3000031,14.18889676
1311,198.1999969,14.70793985
1312,198.1999969,14.57109351
1313,198.1999969,14.47840075
1314,198.1999969,14.41661548
1315,198.1999969,14.37646546
1316,198.1999969,14.35146011
1317,198.1000061,14.8862741
1318,198.1000061,14.76071636
1319,198.1000061,14.6760978
1320,198.1000061,14.62013667
1321,198.1000061,14.58423573
1322,198,15.1116788
1323,198,14.98105684
1324,198,14.89306555
1325,198,14.83491571
1326,198,14.79765489
1327,198,14.77501639
1328,198,14.76261351
1329,197.8999939,15.30667743
1330,197.8999939,15.18786229
1331,197.8999939,15.10830798
1332,198,14.50693437
1333,197.8999939,15.14199495
1334,197.8999939,15.08687748
1335,197.8999939,15.05191153
1336,197.8999939,15.03105165
1337,197.8000031,15.56928407
1338,197.8000031,15.44663586
1339,197.8000031,15.36457059
1340,197.8000031,15.31091336
1341,197.8000031,15.27714178
1342,197.8000031,15.25729014
1343,197.8000031,15.24718247
1344,197.8000031,15.24389556
1345,197.8000031,15.2453832
1346,197.8000031,15.25021302
1347,197.8000031,15.25738237
1348,197.8000031,15.26618938
1349,197.8000031,15.27614276
1350,197.8000031,15.2868986
1351,197.8000031,15.29821615
1352,197.8000031,15.30992691
1353,197.8000031,15.32191292
1354,197.8000031,15.33409159
1355,197.6999969,15.89570701
1356,197.6999969,15.78952231
1357,197.6999969,15.71915371
1358,197.6999969,15.67385638
1359,197.6999969,15.64610893
1360,197.6999969,15.6306464
1361,197.6999969,15.62378331
1362,197.6999969,15.62293984
1363,197.6999969,15.62631009
1364,197.6999969,15.63262995
1365,197.6000061,16.1902326
1366,197.6000061,16.08148795
1367,197.6999969,15.4602815
1368,197.6000061,16.08181512
1369,197.6000061,16.01782214
1370,197.6000061,15.97715993
1371,197.6000061,15.95282925
1372,197.6000061,15.93993065
1373,197.6000061,15.93503451
1374,197.6000061,15.93574008
1375,197.6000061,15.94036685
1376,197.6000061,15.94773846
1377,197.6999969,15.4078134
1378,197.6999969,15.53702593
1379,197.6999969,15.63143538
1380,197.6999969,15.70148268
1381,197.6999969,15.75447648
1382,197.6999969,15.79553282
1383,197.6999969,15.82823294
1384,197.6999969,15.85508372
1385,197.6999969,15.87783994
1386,197.6999969,15.89772999
1387,197.6999969,15.9156137
1388,197.6999969,15.93209299
1389,197.6999969,15.94758917
1390,197.6999969,15.96239719
1391,197.6999969,15.97672348
1392,197.6999969,15.99071257
1393,197.6999969,16.00446562
1394,197.6999969,16.01805344
1395,197.6999969,16.0315256
1396,197.6999969,16.0449168
1397,197.6999969,16.05825132
1398,197.6999969,16.07154617
1399,197.6999969,16.08481325
1400,197.6999969,16.09806089
1401,197.6999969,16.11129493
1402,197.6999969,16.12451944
1403,197.6999969,16.13773728
1404,197.6999969,16.15095045
1405,197.6999969,16.16416036
1406,197.8000031,15.62806611
1407,197.8000031,15.75986477
1408,197.8000031,15.85591231
1409,197.8000031,15.92693405
1410,197.8000031,15.98043775
1411,197.8000031,16.0216788
1412,197.8999939,15.50511795
1413,197.8999939,15.65034102
1414,197.8999939,15.75561346
1415,197.8999939,15.83292044
1416,197.8999939,15.89065161
1417,197.8999939,15.93467972
1418,197.8999939,15.96911568
1419,197.8999939,15.99683713
1420,198,15.47055656
1421,198,15.6088804
1422,198,15.70915115
1423,198,15.78278475
1424,198.1000061,15.28847047
1425,198.1000061,15.4489985
1426,198.1000061,15.56463997
1427,198.1000061,15.64886086
1428,198.1000061,15.71108733
1429,198.1000061,15.75791772
1430,198.1000061,15.79397085
1431,198.1999969,15.27326184
1432,198.1999969,15.41506457
1433,198.1999969,15.51742616
1434,198.1999969,15.59217893
1435,198.1999969,15.64760554
1436,198.1999969,15.68950384
1437,198.1999969,15.72193231
1438,198.3000031,15.19843004
1439,198.3000031,15.33818207
1440,198.3000031,15.43893595
1441,198.3000031,15.51239112
1442,198.3000031,15.56673719
1443,198.3000031,15.60770689
1444,198.3000031,15.63931314
1445,198.3999939,15.11514691
1446,198.3999939,15.25418519
1447,198.3999939,15.35426725
1448,198.3999939,15.42707996
1449,198.3999939,15.48080413
1450,198.3999939,15.52116631
1451,198.3999939,15.5521751
1452,198.3999939,15.57663652
1453,198.3999939,15.59651478
1454,198.3999939,15.61318483
1455,198.3999939,15.62760913
1456,198.3999939,15.6404614
1457,198.3999939,15.65221326
1458,198.5,15.11389296
1459,198.5,15.24292797
1460,198.5,15.33583553
1461,198.5,15.40345387
1462,198.5,15.45336976
1463,198.5,15.49089394
1464,198.3999939,16.06904578
1465,198.5,15.4239293
1466,198.5,15.47820699
1467,198.5,15.51878442
1468,198.5,15.54977167
1469,198.5,15.5740458
1470,198.5,15.59362074
1471,198.5,15.60990626
1472,198.5,15.62388917
1473,198.5,15.63626026
1474,198.5,15.64750307
1475,198.5,15.65795609
1476,198.5,15.66785626
1477,198.5,15.67736943
1478,198.6000061,15.13730983
1479,198.6000061,15.26495511
1480,198.6000061,15.35671765
1481,198.5,15.97266414
1482,198.5,15.90313356
1483,198.6000061,15.30774334
1484,198.6000061,15.39665719
1485,198.6000061,15.46130773
1486,198.6000061,15.50897394
1487,198.6000061,15.54475112
1488,198.6000061,15.57220599
1489,198.6000061,15.59383524
1490,198.6000061,15.61138655
1491,198.6000061,15.6260833
1492,198.6000061,15.63878187
1493,198.6000061,15.65008171
1494,198.6000061,15.66040243
1495,198.6999969,15.12081971
1496,198.6999969,15.24854984
1497,198.6999969,15.34019958
1498,198.6999969,15.40659305
1499,198.6999969,15.45530713
1500,198.6999969,0
1501,198.6999969,0
1502,198.6999969,0
1503,198.6999969,0
1504,198.6999969,0
1505,198.6000061,0
1506,198.6000061,0
1507,198.5,0
1508,198.3999939,0
1509,198.3000031,0
1510,198.1000061,0
1511,198,0
1512,197.8000031,0
1513,197.6000061,0
1514,197.5,0
1515,197.3000031,0
1516,197,0
1517,196.6999969,0
1518,196.5,0
1519,196.3000031,0
1520,196,0
1521,195.6999969,0
1522,195.3999939,0
1523,195.1000061,0
1524,194.8000031,0
1525,194.5,0
1526,194.1999969,0
1527,193.8000031,0
1528,193.5,0
1529,193.1000061,0
1530,192.8000031,0
1531,192.5,0
1532,192.1999969,0
1533,191.6999969,0
1534,191.3999939,0
1535,191,0
1536,190.6999969,0
1537,190.3999939,0
1538,190,0
1539,189.5,0
1540,189.1999969,0
1541,188.8000031,0
1542,188.5,0
1543,188.1000061,0
1544,187.6000061,0
1545,187.3000031,0
1546,186.8999939,0
1547,186.5,0
1548,186.1000061,0
1549,185.6999969,0
1550,185.3000031,0
1551,184.8999939,0
1552,184.6000061,0
1553,184.1999969,0
1554,183.8000031,0
1555,183.3000031,0
1556,182.8999939,0
1557,182.6000061,0
1558,182.1999969,0
1559,181.8000031,0
1560,181.5,0
1561,181,0
1562,180.6000061,0
1563,180.1999969,0
1564,179.8999939,0
1565,179.5,0
1566,179,0
1567,178.6000061,0
1568,178.3000031,0
1569,177.8999939,0
1570,177.5,0
1571,177.1999969,0
1572,176.6999969,0
1573,176.3000031,0
1574,175.8999939,0
1575,175.6000061,0
1576,175.1999969,0
1577,174.8999939,0
1578,174.3999939,0
1579,174,0
1580,173.6000061,0
1581,173.3000031,0
1582,172.8999939,0
1583,172.6000061,0
1584,172.1000061,0
1585,171.8000031,0
1586,171.3999939,0
1587,171.1000061,0
1588,170.6999969,0
1589,170.3999939,0
1590,169.8999939,0
1591,169.6000061,0
1592,169.1999969,0
1593,168.8999939,0
1594,168.5,0
1595,168.1000061,0
1596,167.6999969,0
1597,167.3999939,0
1598,167,0
1599,166.6999969,0
1600,166.3000031,0
1601,165.8999939,0
1602,165.5,0
1603,165.1999969,0
1604,164.8999939,0
1605,164.5,0
1606,164.1999969,0
1607,163.8000031,0
1608,163.3999939,0
1609,163.1000061,0
1610,162.8000031,0
1611,162.3999939,0
1612,162,0
1613,161.6999969,0
1614,161.3000031,0
1615,161,0
1616,160.6999969,0
1617,160.1999969,0
1618,159.8999939,0
1619,159.6000061,0
1620,159.3000031,0
1621,158.8999939,0
1622,158.6000061,0
1623,158.1999969,0
1624,157.8999939,0
1625,157.6000061,0
1626,157.1999969,0
1627,156.8999939,0
1628,156.6000061,0
1629,156.1999969,0
1630,155.8999939,0
1631,155.6000061,0
1632,155.3000031,0
1633,155,0
1634,154.6999969,0
1635,154.3000031,0
1636,154,0
1637,153.6999969,0
1638,153.3000031,0
1639,153,0
1640,152.6000061,0
1641,152.3000031,0
1642,152,0
1643,151.6999969,0
1644,151.5,0
1645,151.1999969,0
1646,150.8000031,0
1647,150.5,0
1648,150.1999969,0
1649,149.8999939,0
1650,149.6000061,0
1651,149.3000031,0
1652,148.8999939,0
1653,148.6000061,0
1654,148.3999939,0
1655,148.1000061,0
1656,147.8000031,0
1657,147.3999939,0
1658,147.1000061,0
1659,146.8000031,0
1660,146.6000061,0
1661,146.3000031,0
1662,146,0
1663,145.6000061,0
1664,145.3999939,0
1665,145.1000061,0
1666,144.8000031,0
1667,144.5,0
1668,144.1999969,0
1669,143.8999939,0
1670,143.6000061,0
1671,143.3000031,0
1672,143.1000061,0
1673,142.8000031,0
1674,142.5,0
1675,142.1999969,0
1676,141.8999939,0
1677,141.6999969,0
1678,141.3999939,0
1679,141.1000061,0
1680,140.8000031,0
1681,140.5,0
1682,140.3000031,0
1683,140,0
1684,139.6999969,0
1685,139.3999939,0
1686,139.1999969,0
1687,138.8999939,0
1688,138.6999969,0
1689,138.3999939,0
1690,138.1999969,0
1691,137.8000031,0
1692,137.6000061,0
1693,137.3000031,0
1694,137.1000061,0
1695,136.8000031,0
1696,136.6000061,0
1697,136.1999969,0
1698,136,0
1699,135.6999969,0
1700,135.5,0
1701,135.3000031,0
1702,135,0
1703,134.6999969,0
1704,134.3999939,0
1705,134.1999969,0
1706,133.8999939,0
1707,133.6999969,0
1708,133.3999939,0
1709,133.1999969,0
1710,132.8999939,0
1711,132.6999969,0
1712,132.3999939,0
1713,132.1999969,0
1714,131.8999939,0
1715,131.6999969,0
1716,131.3999939,0
1717,131.1999969,0
1718,131,0
1719,130.6999969,0
1720,130.3999939,0
1721,130.1999969,0
1722,130,0
1723,129.8000031,0
1724,129.6000061,0
1725,129.3000031,0
1726,129,0
1727,128.8000031,0
1728,128.6000061,0
1729,128.3999939,0
1730,128.1000061,0
1731,127.8000031,0
1732,127.5999985,0
1733,127.4000015,0
1734,127.1999969,0
1735,126.9000015,0
1736,126.6999969,0
1737,126.4000015,0
1738,126.1999969,0
1739,126,0
1740,125.8000031,0
1741,125.5999985,0
1742,125.3000031,0
1743,125.0999985,0
1744,124.9000015,0
1745,124.6999969,0
1746,124.4000015,0
1747,124.1999969,0
1748,124,0
1749,123.6999969,0
1750,123.5999985,0
1751,123.3000031,0
1752,123.0999985,0
1753,122.8000031,0
1754,122.5999985,0
1755,122.4000015,0
1756,122.1999969,0
1757,122,0
1758,121.8000031,0
1759,121.5999985,0
1760,121.4000015,0
1761,121.0999985,0
1762,121,0
1763,120.8000031,0
1764,120.5,0
1765,120.3000031,0
1766,120.0999985,0
1767,119.9000015,0
1768,119.6999969,0
1769,119.5,0
1770,119.3000031,0
1771,119,0
1772,118.8000031,0
1773,118.6999969,0
1774,118.5,0
1775,118.3000031,0
1776,118,0
1777,117.8000031,0
1778,117.5999985,0
1779,117.4000015,0
1780,117.3000031,0
1781,117,0
1782,116.8000031,0
1783,116.5999985,0
1784,116.4000015,0
1785,116.3000031,0
1786,116.0999985,0
1787,115.8000031,0
1788,115.5999985,0
1789,115.5,0
1790,115.3000031,0
1791,115.0999985,0
1792,114.9000015,0
1793,114.6999969,0
1794,114.5,0
1795,114.3000031,0
1796,114.0999985,0
1797,114,0
1798,113.6999969,0
1799,113.5,0
1800,113.3000031,0
1801,113.1999969,0
1802,113,0
1803,112.8000031,0
1804,112.5999985,0
1805,112.4000015,0
1806,112.1999969,0
1807,112.0999985,0
1808,111.9000015,0
1809,111.6999969,0
1810,111.5,0
1811,111.3000031,0
1812,111.0999985,0
1813,111,0
1814,110.8000031,0
1815,110.5999985,0
1816,110.4000015,0
1817,110.1999969,0
1818,110.0999985,0
1819,109.9000015,0
1820,109.6999969,0
1821,109.5,0
1822,109.3000031,0
1823,109.1999969,0
1824,109,0
1825,108.8000031,0
1826,108.6999969,0
1827,108.5,0
1828,108.3000031,0
1829,108.0999985,0
1830,108,0
1831,107.8000031,0
1832,107.5999985,0
1833,107.4000015,0
1834,107.3000031,0
1835,107.0999985,0
1836,106.9000015,0
1837,106.8000031,0
1838,106.5999985,0
1839,106.4000015,0
1840,106.3000031,0
1841,106.0999985,0
1842,105.9000015,0
1843,105.6999969,0
1844,105.5999985,0
1845,105.4000015,0
1846,105.3000031,0
1847,105.0999985,0
1848,105,0
1849,104.8000031,0
1850,104.5999985,0
1851,104.4000015,0
1852,104.3000031,0
1853,104.0999985,0
1854,104,0
1855,103.8000031,0
1856,103.5999985,0
1857,103.5,0
1858,103.3000031,0
1859,103.1999969,0
1860,103,0
1861,102.8000031,0
1862,102.6999969,0
1863,102.5,0
1864,102.4000015,0
1865,102.1999969,0
1866,102,0
1867,101.9000015,0
1868,101.6999969,0
1869,101.5999985,0
1870,101.5,0
1871,101.3000031,0
1872,101.0999985,0
1873,101,0
1874,100.8000031,0
1875,100.6999969,0
1876,100.5,0
1877,100.4000015,0
1878,100.1999969,0
1879,100.0999985,0
1880,99.90000153,0
1881,99.80000305,0
1882,99.69999695,0
1883,99.5,0
1884,99.30000305,0
1885,99.19999695,0
1886,99,0
1887,98.90000153,0
1888,98.80000305,0
1889,98.59999847,0
1890,98.40000153,0
1891,98.30000305,0
1892,98.19999695,0
1893,98.09999847,0
1894,97.90000153,0
1895,97.69999695,0
1896,97.59999847,0
1897,97.5,0
1898,97.30000305,0
1899,97.19999695,0
1900,97,0
1901,96.90000153,0
1902,96.69999695,0
1903,96.59999847,0
1904,96.5,0
1905,96.40000153,0
1906,96.19999695,0
1907,96.09999847,0
1908,95.90000153,0
1909,95.80000305,0
1910,95.69999695,0
1911,95.5,0
1912,95.40000153,0
1913,95.19999695,0
1914,95.09999847,0
1915,95,0
1916,94.90000153,0
1917,94.69999695,0
1918,94.59999847,0
1919,94.40000153,0
1920,94.30000305,0
1921,94.19999695,0
1922,94,0
1923,93.90000153,0
1924,93.80000305,0
1925,93.59999847,0
1926,93.5,0
1927,93.40000153,0
1928,93.30000305,0
1929,93.09999847,0
1930,93,0
1931,92.90000153,0
1932,92.69999695,0
1933,92.59999847,0
1934,92.40000153,0
1935,92.30000305,0
1936,92.19999695,0
1937,92,0
1938,91.90000153,0
1939,91.80000305,0
1940,91.59999847,0
1941,91.5,0
1942,91.40000153,0
1943,91.19999695,0
1944,91.09999847,0
1945,90.90000153,0
1946,90.80000305,0
1947,90.59999847,0
1948,90.5,0
1949,90.40000153,0
1950,90.30000305,0
1951,90.09999847,0
1952,90,0
1953,89.90000153,0
1954,89.69999695,0
1955,89.59999847,0
1956,89.40000153,0
1957,89.30000305,0
1958,89.19999695,0
1959,89.09999847,0
1960,88.90000153,0
1961,88.80000305,0
1962,88.69999695,0
1963,88.5,0
1964,88.40000153,0
1965,88.30000305,0
1966,88.19999695,0
1967,88.09999847,0
1968,88,0
1969,87.90000153,0
1970,87.69999695,0
1971,87.59999847,0
1972,87.5,0
1973,87.40000153,0
1974,87.30000305,0
1975,87.19999695,0
1976,87.09999847,0
1977,87,0
1978,86.80000305,0
1979,86.69999695,0
1980,86.59999847,0
1981,86.5,0
1982,86.40000153,0
1983,86.30000305,0
1984,86.19999695,0
1985,86,0
1986,85.90000153,0
1987,85.80000305,0
1988,85.69999695,0
1989,85.59999847,0
1990,85.5,0
1991,85.40000153,0
1992,85.30000305,0
1993,85.19999695,0
1994,85.09999847,0
1995,85,0
1996,84.90000153,0
1997,84.69999695,0
1998,84.59999847,0
1999,84.5,0
2000,84.40000153,0
2001,84.30000305,0
2002,84.19999695,0
2003,84.09999847,0
2004,83.90000153,0
2005,83.80000305,0
2006,83.69999695,0
2007,83.59999847,0
2008,83.5,0
2009,83.30000305,0
2010,83.19999695,0
2011,83.09999847,0
2012,83,0
2013,82.90000153,0
2014,82.69999695,0
2015,82.59999847,0
2016,82.5,0
2017,82.40000153,0
2018,82.30000305,0
2019,82.19999695,0
2020,82.09999847,0
2021,82,0
2022,81.90000153,0
2023,81.80000305,0
2024,81.69999695,0
2025,81.59999847,0
2026,81.5,0
2027,81.40000153,0
2028,81.30000305,0
2029,81.19999695,0
2030,81.09999847,0
2031,81,0
2032,80.90000153,0
2033,80.80000305,0
2034,80.69999695,0
2035,80.59999847,0
2036,80.5,0
2037,80.40000153,0
2038,80.30000305,0
2039,80.19999695,0
2040,80.09999847,0
2041,80.09999847,0
2042,79.90000153,0
2043,79.80000305,0
2044,79.69999695,0
2045,79.59999847,0
2046,79.59999847,0
2047,79.5,0
2048,79.40000153,0
2049,79.30000305,0
2050,79.19999695,0
2051,79.09999847,0
2052,79,0
2053,78.90000153,0
2054,78.80000305,0
2055,78.69999695,0
2056,78.59999847,0
2057,78.5,0
2058,78.40000153,0
2059,78.40000153,0
2060,78.30000305,0
2061,78.19999695,0
2062,78.09999847,0
2063,78,0
2064,77.90000153,0
2065,77.80000305,0
2066,77.69999695,0
2067,77.59999847,0
2068,77.5,0
2069,77.5,0
2070,77.30000305,0
2071,77.30000305,0
2072,77.19999695,0
2073,77.09999847,0
2074,77,0
2075,76.90000153,0
2076,76.80000305,0
2077,76.69999695,0
2078,76.59999847,0
2079,76.5,0
2080,76.5,0
2081,76.30000305,0
2082,76.30000305,0
2083,76.19999695,0
2084,76.09999847,0
2085,76,0
2086,75.90000153,0
2087,75.80000305,0
2088,75.69999695,0
2089,75.69999695,0
2090,75.59999847,0
2091,75.5,0
2092,75.40000153,0
2093,75.30000305,0
2094,75.19999695,0
2095,75.19999695,0
2096,75.09999847,0
2097,75,0
2098,74.90000153,0
2099,74.80000305,0
2100,74.69999695,0
2101,74.69999695,0
2102,74.59999847,0.048018749
2103,74.5,0.555137515
2104,74.40000153,1.034495422
2105,74.30000305,1.494592929
2106,74.30000305,1.39212039
2107,74.19999695,1.948388466
2108,74.09999847,2.462629111
2109,74,2.947661151
2110,73.90000153,3.412419366
2111,73.80000305,3.863158106
2112,73.69999695,4.30429732
2113,73.69999695,4.189548813
2114,73.59999847,4.738215037
2115,73.5,5.248205999
2116,73.40000153,5.731296478
2117,73.40000153,5.646468853
2118,73.30000305,6.216596297
2119,73.30000305,6.192866749
2120,73.19999695,6.805976954
2121,73.19999695,6.812469158
2122,73.19999695,6.89760493
2123,73.19999695,7.037791201
2124,73.09999847,7.765772787
2125,73.09999847,7.852885553
2126,73.09999847,7.99462792
2127,73.19999695,7.625351042
2128,73.19999695,7.950686232
2129,73.19999695,8.259012095
2130,73.19999695,8.555431429
2131,73.30000305,8.294214321
2132,73.30000305,8.695057531
2133,73.40000153,8.506806827
2134,73.5,8.409255959
2135,73.5,8.92428274
2136,73.59999847,8.815616135
2137,73.59999847,9.3226897
2138,73.80000305,8.658981771
2139,73.80000305,9.280458163
2140,73.90000153,9.24578967
2141,74,9.254885332
2142,74.09999847,9.294443701
2143,74.30000305,8.805851892
2144,74.40000153,8.999788585
2145,74.5,9.168046859
2146,74.59999847,9.318158039
2147,74.80000305,8.906092181
2148,74.90000153,9.152736022
2149,75.09999847,8.807768316
2150,75.19999695,9.100825867
2151,75.40000153,8.78778925
2152,75.5,9.102720342
2153,75.59999847,9.35378046
2154,75.80000305,9.010656823
2155,76,8.754578219
2156,76.09999847,9.108308307
2157,76.30000305,8.836192631
2158,76.40000153,9.178218549
2159,76.59999847,8.897435244
2160,76.69999695,9.232838824
2161,76.90000153,8.946861375
2162,77.09999847,8.728890867
2163,77.30000305,8.558100514
2164,77.40000153,8.969332122
2165,77.59999847,8.735270767
2166,77.80000305,8.552355805
2167,77.90000153,8.954239169
2168,78.09999847,8.712773025
2169,78.19999695,9.073115565
2170,78.40000153,8.802012336
2171,78.5,9.141130696
2172,78.69999695,8.854695831
2173,78.90000153,8.633225176
2174,79.09999847,8.456965353
2175,79.19999695,8.861230284
2176,79.40000153,8.619150693
2177,79.5,8.976863565
2178,79.69999695,8.701722824
2179,79.90000153,8.486436021
2180,80.09999847,8.31278286
2181,80.19999695,8.717150419
2182,80.40000153,8.473420634
2183,80.59999847,8.278996368
2184,80.80000305,8.118661264
2185,80.90000153,8.531184425
2186,81.09999847,8.292000035
2187,81.30000305,8.099471827
2188,81.40000153,8.488598798
2189,81.59999847,8.232176057
2190,81.80000305,8.026719986
2191,81.90000153,8.405936435
2192,82.09999847,8.141715312
2193,82.19999695,8.479241228
2194,82.40000153,8.185278223
2195,82.59999847,7.952246634
2196,82.69999695,8.310744207
2197,82.90000153,8.030600344
2198,83,8.355641104
2199,83.19999695,8.051602763
2200,83.40000153,7.810060518
2201,83.59999847,7.612001427
2202,83.69999695,7.993257713
2203,83.90000153,7.727322916
2204,84,8.060587986
2205,84.19999695,7.760584627
2206,84.40000153,7.520144836
2207,84.5,7.870395394
2208,84.69999695,7.581420859
2209,84.80000305,7.897100193
2210,85,7.583447581
2211,85.09999847,7.881377551
2212,85.30000305,7.55470348
2213,85.40000153,7.843040209
2214,85.59999847,7.50917616
2215,85.69999695,7.791924906
2216,85.90000153,7.453590761
